pitchOutcome,Vel,PXNorm,PZNorm,x,y,pitchType,count,outs,inn,batterHand,pitcherHand,batter,pitcher,battingTeam,pitchingTeam,pitchOutcome,Vel,PXNorm,PZNorm,pitchType,count
Ball,62.0,1.54410502580586,0.626348559188661,-1.54410502580586,0.626348559188661,Curveball,0-0,2,Bot 6,R,R,Santos,Caldwell,UCSB,UCSD,Ball,62.0,1.54410502580586,0.626348559188661,Curveball,0-0
SL,60.4,0.773447952802066,0.102016727210651,-0.773447952802066,0.102016727210651,Curveball,1-0,2,Bot 6,R,R,Santos,Caldwell,UCSB,UCSD,SL,60.4,0.773447952802066,0.102016727210651,Curveball,1-0
B,60.7,0.720306214077497,0.933617334610409,-0.720306214077497,0.933617334610409,Fastball,1-1,2,Bot 6,R,R,Santos,Caldwell,UCSB,UCSD,B,60.7,0.720306214077497,0.933617334610409,Fastball,1-1
Ball,61.0,-1.33923626923037,-0.682596542091478,1.33923626923037,-0.682596542091478,Screwball,0-0,0,Bot 1,L,R,Nielsen,Caldwell,CSN,UCSD,Ball,61.0,-1.33923626923037,-0.682596542091478,Screwball,0-0
SL,60.6,-1.21654347473875,-0.469112906370219,1.21654347473875,-0.469112906370219,Screwball,1-0,0,Bot 1,L,R,Nielsen,Caldwell,CSN,UCSD,SL,60.6,-1.21654347473875,-0.469112906370219,Screwball,1-0
Ball,60.3,-1.41900602078748,-0.464198550058139,1.41900602078748,-0.464198550058139,Screwball,1-1,0,Bot 1,L,R,Nielsen,Caldwell,CSN,UCSD,Ball,60.3,-1.41900602078748,-0.464198550058139,Screwball,1-1
B,62.0,-0.878856367183767,0.571800561456391,0.878856367183767,0.571800561456391,Screwball,2-1,0,Bot 1,L,R,Nielsen,Caldwell,CSN,UCSD,B,62.0,-0.878856367183767,0.571800561456391,Screwball,2-1
S,60.3,-0.672338308624645,-0.0633451486684696,0.672338308624645,-0.0633451486684696,Screwball,0-0,1,Bot 1,R,R,Westbrook,Caldwell,CSN,UCSD,S,60.3,-0.672338308624645,-0.0633451486684696,Screwball,0-0
B,61.4,0.333211341196235,0.0501078957838988,-0.333211341196235,0.0501078957838988,Curveball,0-1,1,Bot 1,R,R,Westbrook,Caldwell,CSN,UCSD,B,61.4,0.333211341196235,0.0501078957838988,Curveball,0-1
SL,60.6,0.530753051096745,-0.320323687365449,-0.530753051096745,-0.320323687365449,Curveball,0-0,1,Bot 1,R,R,Liana,Caldwell,CSN,UCSD,SL,60.6,0.530753051096745,-0.320323687365449,Curveball,0-0
B,61.5,-0.527039449793165,0.621853540773634,0.527039449793165,0.621853540773634,Screwball,0-1,1,Bot 1,R,R,Liana,Caldwell,CSN,UCSD,B,61.5,-0.527039449793165,0.621853540773634,Screwball,0-1
SL,60.3,-1.09093432696158,0.257650855691277,1.09093432696158,0.257650855691277,Screwball,0-0,2,Bot 1,L,R,Galindo,Caldwell,CSN,UCSD,SL,60.3,-1.09093432696158,0.257650855691277,Screwball,0-0
S,61.1,-1.55483963839387,1.03303706737724,1.55483963839387,1.03303706737724,Riseball,0-1,2,Bot 1,L,R,Galindo,Caldwell,CSN,UCSD,S,61.1,-1.55483963839387,1.03303706737724,Riseball,0-1
Ball,60.2,-1.74466799720527,0.0707993319136725,1.74466799720527,0.0707993319136725,Screwball,0-2,2,Bot 1,L,R,Galindo,Caldwell,CSN,UCSD,Ball,60.2,-1.74466799720527,0.0707993319136725,Screwball,0-2
S,61.8,-1.86175915980833,0.521691906717171,1.86175915980833,0.521691906717171,Screwball,1-2,2,Bot 1,L,R,Galindo,Caldwell,CSN,UCSD,S,61.8,-1.86175915980833,0.521691906717171,Screwball,1-2
S,60.0,-1.21795122037449,0.642872601979762,1.21795122037449,0.642872601979762,Screwball,1-2,2,Bot 1,L,R,Galindo,Caldwell,CSN,UCSD,S,60.0,-1.21795122037449,0.642872601979762,Screwball,1-2
B,61.1,-1.32379791067995,0.563684219204522,1.32379791067995,0.563684219204522,Screwball,1-2,2,Bot 1,L,R,Galindo,Caldwell,CSN,UCSD,B,61.1,-1.32379791067995,0.563684219204522,Screwball,1-2
Ball,60.1,1.17473005468901,0.997666967883715,-1.17473005468901,0.997666967883715,Fastball,0-0,0,Bot 2,R,R,Vargas Sandoval,Caldwell,CSN,UCSD,Ball,60.1,1.17473005468901,0.997666967883715,Fastball,0-0
SL,60.6,0.281025462769042,0.520951978454555,-0.281025462769042,0.520951978454555,Curveball,1-0,0,Bot 2,R,R,Vargas Sandoval,Caldwell,CSN,UCSD,SL,60.6,0.281025462769042,0.520951978454555,Curveball,1-0
S,60.6,-1.34170870065692,0.687916481963321,1.34170870065692,0.687916481963321,Screwball,1-1,0,Bot 2,R,R,Vargas Sandoval,Caldwell,CSN,UCSD,S,60.6,-1.34170870065692,0.687916481963321,Screwball,1-1
B,61.5,0.13519362282296,0.375199928006676,-0.13519362282296,0.375199928006676,Screwball,1-2,0,Bot 2,R,R,Vargas Sandoval,Caldwell,CSN,UCSD,B,61.5,0.13519362282296,0.375199928006676,Screwball,1-2
SL,59.9,-1.12015054431408,-0.20406451977181,1.12015054431408,-0.20406451977181,Screwball,0-0,1,Bot 2,L,R,Chavez,Caldwell,CSN,UCSD,SL,59.9,-1.12015054431408,-0.20406451977181,Screwball,0-0
Ball,61.5,-1.22774048722994,0.0723511539860278,1.22774048722994,0.0723511539860278,Screwball,0-1,1,Bot 2,L,R,Chavez,Caldwell,CSN,UCSD,Ball,61.5,-1.22774048722994,0.0723511539860278,Screwball,0-1
SL,62.0,-1.12452172490375,0.263693261527154,1.12452172490375,0.263693261527154,Screwball,1-1,1,Bot 2,L,R,Chavez,Caldwell,CSN,UCSD,SL,62.0,-1.12452172490375,0.263693261527154,Screwball,1-1
S,60.4,-1.35648784199504,0.953290705951985,1.35648784199504,0.953290705951985,Screwball,1-2,1,Bot 2,L,R,Chavez,Caldwell,CSN,UCSD,S,60.4,-1.35648784199504,0.953290705951985,Screwball,1-2
S,60.0,-1.72489902044239,0.7796138951647,1.72489902044239,0.7796138951647,Screwball,1-2,1,Bot 2,L,R,Chavez,Caldwell,CSN,UCSD,S,60.0,-1.72489902044239,0.7796138951647,Screwball,1-2
S,62.3,-1.88766017285861,-0.141894383214068,1.88766017285861,-0.141894383214068,Screwball,1-2,1,Bot 2,L,R,Chavez,Caldwell,CSN,UCSD,S,62.3,-1.88766017285861,-0.141894383214068,Screwball,1-2
Ball,61.2,1.24914389913446,0.594506178700697,-1.24914389913446,0.594506178700697,Curveball,0-0,2,Bot 2,R,R,Escutia,Caldwell,CSN,UCSD,Ball,61.2,1.24914389913446,0.594506178700697,Curveball,0-0
Ball,60.0,1.16089081898249,-0.171043049503771,-1.16089081898249,-0.171043049503771,Curveball,1-0,2,Bot 2,R,R,Escutia,Caldwell,CSN,UCSD,Ball,60.0,1.16089081898249,-0.171043049503771,Curveball,1-0
S,60.6,-1.18186412661792,0.428603101321693,1.18186412661792,0.428603101321693,Screwball,2-0,2,Bot 2,R,R,Escutia,Caldwell,CSN,UCSD,S,60.6,-1.18186412661792,0.428603101321693,Screwball,2-0
B,62.3,-0.116942743019794,0.272555649223336,0.116942743019794,0.272555649223336,Screwball,2-1,2,Bot 2,R,R,Escutia,Caldwell,CSN,UCSD,B,62.3,-0.116942743019794,0.272555649223336,Screwball,2-1
SL,62.0,0.414114956661026,-0.194800488656873,-0.414114956661026,-0.194800488656873,Curveball,0-0,2,Bot 2,R,R,Jackson,Caldwell,CSN,UCSD,SL,62.0,0.414114956661026,-0.194800488656873,Curveball,0-0
S,60.7,-1.07669974542417,0.489445732278398,1.07669974542417,0.489445732278398,Screwball,0-1,2,Bot 2,R,R,Jackson,Caldwell,CSN,UCSD,S,60.7,-1.07669974542417,0.489445732278398,Screwball,0-1
Ball,60.3,0.923999279551946,1.24115950023756,-0.923999279551946,1.24115950023756,Fastball,0-2,2,Bot 2,R,R,Jackson,Caldwell,CSN,UCSD,Ball,60.3,0.923999279551946,1.24115950023756,Fastball,0-2
S,61.9,0.333625227714133,0.599107295655081,-0.333625227714133,0.599107295655081,Curveball,1-2,2,Bot 2,R,R,Jackson,Caldwell,CSN,UCSD,S,61.9,0.333625227714133,0.599107295655081,Curveball,1-2
B,61.3,-0.672931079071187,0.390724608904299,0.672931079071187,0.390724608904299,Screwball,1-2,2,Bot 2,R,R,Jackson,Caldwell,CSN,UCSD,B,61.3,-0.672931079071187,0.390724608904299,Screwball,1-2
Ball,60.9,0.072583393125158,1.14309445899843,-0.072583393125158,1.14309445899843,Fastball,0-0,0,Bot 3,R,R,Carman,Caldwell,CSN,UCSD,Ball,60.9,0.072583393125158,1.14309445899843,Fastball,0-0
B,60.6,-0.994942273954732,0.28205119628786,0.994942273954732,0.28205119628786,Screwball,1-0,0,Bot 3,R,R,Carman,Caldwell,CSN,UCSD,B,60.6,-0.994942273954732,0.28205119628786,Screwball,1-0
B,62.0,-0.124825887911322,1.01328616154914,0.124825887911322,1.01328616154914,Fastball,0-0,1,Bot 3,L,R,Nielsen,Caldwell,CSN,UCSD,B,62.0,-0.124825887911322,1.01328616154914,Fastball,0-0
Ball,61.2,1.43223927017514,0.0627043967509648,-1.43223927017514,0.0627043967509648,Curveball,1-0,1,Bot 3,R,R,Westbrook,Caldwell,CSN,UCSD,Ball,61.2,1.43223927017514,0.0627043967509648,Curveball,1-0
Ball,60.2,1.62904754041115,1.37786310832227,-1.62904754041115,1.37786310832227,Riseball,2-0,1,Bot 3,R,R,Westbrook,Caldwell,CSN,UCSD,Ball,60.2,1.62904754041115,1.37786310832227,Riseball,2-0
Ball,60.9,1.54733820267961,1.06286864626333,-1.54733820267961,1.06286864626333,Riseball,3-0,1,Bot 3,R,R,Westbrook,Caldwell,CSN,UCSD,Ball,60.9,1.54733820267961,1.06286864626333,Riseball,3-0
Ball,60.1,1.35103707331939,0.276061073141524,-1.35103707331939,0.276061073141524,Curveball,0-0,1,Bot 3,R,R,Liana,Caldwell,CSN,UCSD,Ball,60.1,1.35103707331939,0.276061073141524,Curveball,0-0
B,60.7,-0.688059977318082,0.980884052463824,0.688059977318082,0.980884052463824,Screwball,1-0,1,Bot 3,R,R,Liana,Caldwell,CSN,UCSD,B,60.7,-0.688059977318082,0.980884052463824,Screwball,1-0
S,60.9,-1.3834481135636,0.560440887551497,1.3834481135636,0.560440887551497,Screwball,0-0,1,Bot 3,L,R,Galindo,Caldwell,CSN,UCSD,S,60.9,-1.3834481135636,0.560440887551497,Screwball,0-0
Ball,62.2,-1.68047856808339,-0.945549100078613,1.68047856808339,-0.945549100078613,Screwball,0-1,1,Bot 3,L,R,Galindo,Caldwell,CSN,UCSD,Ball,62.2,-1.68047856808339,-0.945549100078613,Screwball,0-1
S,60.2,-1.5357754402594,0.633847263394255,1.5357754402594,0.633847263394255,Screwball,1-1,1,Bot 3,L,R,Galindo,Caldwell,CSN,UCSD,S,60.2,-1.5357754402594,0.633847263394255,Screwball,1-1
S,60.2,-2.06870189190175,-0.24591255365863,2.06870189190175,-0.24591255365863,Screwball,1-2,1,Bot 3,L,R,Galindo,Caldwell,CSN,UCSD,S,60.2,-2.06870189190175,-0.24591255365863,Screwball,1-2
Ball,62.3,-1.83606277497718,-0.834610825185996,1.83606277497718,-0.834610825185996,Screwball,1-2,1,Bot 3,L,R,Galindo,Caldwell,CSN,UCSD,Ball,62.3,-1.83606277497718,-0.834610825185996,Screwball,1-2
S,61.9,-1.85702316085784,0.719908248267038,1.85702316085784,0.719908248267038,Screwball,2-2,1,Bot 3,L,R,Galindo,Caldwell,CSN,UCSD,S,61.9,-1.85702316085784,0.719908248267038,Screwball,2-2
Ball,60.3,0.174946176598959,1.2238263892559,-0.174946176598959,1.2238263892559,Fastball,0-0,2,Bot 3,R,R,Vargas Sandoval,Caldwell,CSN,UCSD,Ball,60.3,0.174946176598959,1.2238263892559,Fastball,0-0
SL,61.5,0.569769239088636,-0.234345130467401,-0.569769239088636,-0.234345130467401,Curveball,1-0,2,Bot 3,R,R,Vargas Sandoval,Caldwell,CSN,UCSD,SL,61.5,0.569769239088636,-0.234345130467401,Curveball,1-0
S,61.3,-0.979631939476374,0.588781504872523,0.979631939476374,0.588781504872523,Screwball,1-1,2,Bot 3,R,R,Vargas Sandoval,Caldwell,CSN,UCSD,S,61.3,-0.979631939476374,0.588781504872523,Screwball,1-1
B,61.7,0.432549662886152,-0.403889806797104,-0.432549662886152,-0.403889806797104,Curveball,1-2,2,Bot 3,R,R,Vargas Sandoval,Caldwell,CSN,UCSD,B,61.7,0.432549662886152,-0.403889806797104,Curveball,1-2
SL,62.3,-0.55857383447526,0.264542120514309,0.55857383447526,0.264542120514309,Screwball,0-0,0,Bot 4,L,R,Chavez,Caldwell,CSN,UCSD,SL,62.3,-0.55857383447526,0.264542120514309,Screwball,0-0
Ball,60.3,-1.19476899431185,0.310011574939816,1.19476899431185,0.310011574939816,Screwball,0-1,0,Bot 4,L,R,Chavez,Caldwell,CSN,UCSD,Ball,60.3,-1.19476899431185,0.310011574939816,Screwball,0-1
S,61.8,-0.621696408611529,1.00116637045086,0.621696408611529,1.00116637045086,Fastball,1-1,0,Bot 4,L,R,Chavez,Caldwell,CSN,UCSD,S,61.8,-0.621696408611529,1.00116637045086,Fastball,1-1
B,60.7,-1.31709601851403,-0.252378584407923,1.31709601851403,-0.252378584407923,Screwball,1-2,0,Bot 4,L,R,Chavez,Caldwell,CSN,UCSD,B,60.7,-1.31709601851403,-0.252378584407923,Screwball,1-2
S,62.4,-0.681059027611444,0.78724352309783,0.681059027611444,0.78724352309783,Screwball,0-0,0,Bot 4,R,R,Escutia,Caldwell,CSN,UCSD,S,62.4,-0.681059027611444,0.78724352309783,Screwball,0-0
Ball,61.6,1.34129809224712,-0.426304609693284,-1.34129809224712,-0.426304609693284,Curveball,0-1,0,Bot 4,R,R,Escutia,Caldwell,CSN,UCSD,Ball,61.6,1.34129809224712,-0.426304609693284,Curveball,0-1
B,61.5,-0.569774199571567,0.487397028736504,0.569774199571567,0.487397028736504,Screwball,1-1,0,Bot 4,R,R,Escutia,Caldwell,CSN,UCSD,B,61.5,-0.569774199571567,0.487397028736504,Screwball,1-1
B,62.1,-0.0724224698918944,0.910141238493655,0.0724224698918944,0.910141238493655,Screwball,0-0,1,Bot 4,R,R,Jackson,Caldwell,CSN,UCSD,B,62.1,-0.0724224698918944,0.910141238493655,Screwball,0-0
Ball,61.1,0.40346004352779,1.23821927042426,-0.40346004352779,1.23821927042426,Fastball,0-0,1,Bot 4,R,R,Carman,Caldwell,CSN,UCSD,Ball,61.1,0.40346004352779,1.23821927042426,Fastball,0-0
Ball,62.5,1.30970722946098,0.0490773163000552,-1.30970722946098,0.0490773163000552,Curveball,1-0,1,Bot 4,R,R,Carman,Caldwell,CSN,UCSD,Ball,62.5,1.30970722946098,0.0490773163000552,Curveball,1-0
Ball,60.8,1.36047950969402,-0.0346725642798809,-1.36047950969402,-0.0346725642798809,Curveball,2-0,1,Bot 4,R,R,Carman,Caldwell,CSN,UCSD,Ball,60.8,1.36047950969402,-0.0346725642798809,Curveball,2-0
SL,61.2,0.0295013652286845,0.164702241100319,-0.0295013652286845,0.164702241100319,Screwball,3-0,1,Bot 4,R,R,Carman,Caldwell,CSN,UCSD,SL,61.2,0.0295013652286845,0.164702241100319,Screwball,3-0
S,61.3,-0.828840585136792,0.410780681962766,0.828840585136792,0.410780681962766,Screwball,3-1,1,Bot 4,R,R,Carman,Caldwell,CSN,UCSD,S,61.3,-0.828840585136792,0.410780681962766,Screwball,3-1
S,61.0,-0.942331927109969,0.454014055336564,0.942331927109969,0.454014055336564,Screwball,3-2,1,Bot 4,R,R,Carman,Caldwell,CSN,UCSD,S,61.0,-0.942331927109969,0.454014055336564,Screwball,3-2
S,60.2,0.686033442331392,-0.205501117801803,-0.686033442331392,-0.205501117801803,Curveball,3-2,1,Bot 4,R,R,Carman,Caldwell,CSN,UCSD,S,60.2,0.686033442331392,-0.205501117801803,Curveball,3-2
SL,62.1,-1.03824330483603,0.323243416746624,1.03824330483603,0.323243416746624,Screwball,0-0,2,Bot 4,L,R,Nielsen,Caldwell,CSN,UCSD,SL,62.1,-1.03824330483603,0.323243416746624,Screwball,0-0
SL,61.8,-1.41133883719321,-0.0886774435551252,1.41133883719321,-0.0886774435551252,Screwball,0-1,2,Bot 4,L,R,Nielsen,Caldwell,CSN,UCSD,SL,61.8,-1.41133883719321,-0.0886774435551252,Screwball,0-1
Ball,60.2,-1.77482981201056,-0.271845907446793,1.77482981201056,-0.271845907446793,Screwball,0-2,2,Bot 4,L,R,Nielsen,Caldwell,CSN,UCSD,Ball,60.2,-1.77482981201056,-0.271845907446793,Screwball,0-2
S,61.0,-2.00829733831548,-0.0161587289814241,2.00829733831548,-0.0161587289814241,Screwball,1-2,2,Bot 4,L,R,Nielsen,Caldwell,CSN,UCSD,S,61.0,-2.00829733831548,-0.0161587289814241,Screwball,1-2
Ball,60.3,-1.00316333287682,1.04716210214413,1.00316333287682,1.04716210214413,Fastball,1-2,2,Bot 4,L,R,Nielsen,Caldwell,CSN,UCSD,Ball,60.3,-1.00316333287682,1.04716210214413,Fastball,1-2
S,60.3,-2.06386351885036,0.48532180468346,2.06386351885036,0.48532180468346,Screwball,2-2,2,Bot 4,L,R,Nielsen,Caldwell,CSN,UCSD,S,60.3,-2.06386351885036,0.48532180468346,Screwball,2-2
Ball,59.3,-0.474854291444138,1.11611544795862,0.474854291444138,1.11611544795862,Fastball,0-0,0,Bot 5,R,R,Westbrook,Caldwell,CSN,UCSD,Ball,59.3,-0.474854291444138,1.11611544795862,Fastball,0-0
Ball,61.6,1.10059734949814,0.617190349186719,-1.10059734949814,0.617190349186719,Curveball,1-0,0,Bot 5,R,R,Westbrook,Caldwell,CSN,UCSD,Ball,61.6,1.10059734949814,0.617190349186719,Curveball,1-0
S,62.0,-0.858030103273281,0.619179587279227,0.858030103273281,0.619179587279227,Screwball,2-0,0,Bot 5,R,R,Westbrook,Caldwell,CSN,UCSD,S,62.0,-0.858030103273281,0.619179587279227,Screwball,2-0
S,61.0,-0.66259598829231,-0.0787272987084375,0.66259598829231,-0.0787272987084375,Screwball,2-1,0,Bot 5,R,R,Westbrook,Caldwell,CSN,UCSD,S,61.0,-0.66259598829231,-0.0787272987084375,Screwball,2-1
B,61.9,-0.381732801125735,0.810607744745867,0.381732801125735,0.810607744745867,Screwball,2-2,0,Bot 5,R,R,Westbrook,Caldwell,CSN,UCSD,B,61.9,-0.381732801125735,0.810607744745867,Screwball,2-2
SL,61.2,-0.645684356902401,0.581344554225086,0.645684356902401,0.581344554225086,Screwball,0-0,1,Bot 5,R,R,Liana,Caldwell,CSN,UCSD,SL,61.2,-0.645684356902401,0.581344554225086,Screwball,0-0
Ball,61.0,0.0722349210122632,1.17939560384018,-0.0722349210122632,1.17939560384018,Fastball,0-1,1,Bot 5,R,R,Liana,Caldwell,CSN,UCSD,Ball,61.0,0.0722349210122632,1.17939560384018,Fastball,0-1
Ball,59.5,0.274476944564682,1.22921397866964,-0.274476944564682,1.22921397866964,Fastball,1-1,1,Bot 5,R,R,Liana,Caldwell,CSN,UCSD,Ball,59.5,0.274476944564682,1.22921397866964,Fastball,1-1
Ball,61.2,-1.25789522507242,-1.17812520306148,1.25789522507242,-1.17812520306148,Screwball,2-1,1,Bot 5,R,R,Liana,Caldwell,CSN,UCSD,Ball,61.2,-1.25789522507242,-1.17812520306148,Screwball,2-1
SL,62.2,0.424984648771482,-0.499381004423666,-0.424984648771482,-0.499381004423666,Curveball,3-1,1,Bot 5,R,R,Liana,Caldwell,CSN,UCSD,SL,62.2,0.424984648771482,-0.499381004423666,Curveball,3-1
S,62.3,-1.1505771037573,0.401816807453526,1.1505771037573,0.401816807453526,Screwball,3-2,1,Bot 5,R,R,Liana,Caldwell,CSN,UCSD,S,62.3,-1.1505771037573,0.401816807453526,Screwball,3-2
B,60.5,-0.027586555590729,-0.33299595016807,0.027586555590729,-0.33299595016807,Screwball,3-2,1,Bot 5,R,R,Liana,Caldwell,CSN,UCSD,B,60.5,-0.027586555590729,-0.33299595016807,Screwball,3-2
Ball,60.8,-1.08596545011399,-0.416520671785614,1.08596545011399,-0.416520671785614,Screwball,0-0,2,Bot 5,L,R,Galindo,Caldwell,CSN,UCSD,Ball,60.8,-1.08596545011399,-0.416520671785614,Screwball,0-0
B,62.0,-0.781553649330865,0.0491310704107855,0.781553649330865,0.0491310704107855,Screwball,1-0,2,Bot 5,L,R,Galindo,Caldwell,CSN,UCSD,B,62.0,-0.781553649330865,0.0491310704107855,Screwball,1-0
SL,62.4,-0.360991042579733,0.49273405557999,0.360991042579733,0.49273405557999,Screwball,0-0,0,Bot 6,R,R,Vargas Sandoval,Caldwell,CSN,UCSD,SL,62.4,-0.360991042579733,0.49273405557999,Screwball,0-0
Ball,62.0,1.33777952779433,1.00812776497876,-1.33777952779433,1.00812776497876,Riseball,0-1,0,Bot 6,R,R,Vargas Sandoval,Caldwell,CSN,UCSD,Ball,62.0,1.33777952779433,1.00812776497876,Riseball,0-1
Ball,60.4,1.21696084902052,0.222396002477524,-1.21696084902052,0.222396002477524,Curveball,1-1,0,Bot 6,R,R,Vargas Sandoval,Caldwell,CSN,UCSD,Ball,60.4,1.21696084902052,0.222396002477524,Curveball,1-1
S,60.5,-0.874075874562982,0.780988053735602,0.874075874562982,0.780988053735602,Screwball,2-1,0,Bot 6,R,R,Vargas Sandoval,Caldwell,CSN,UCSD,S,60.5,-0.874075874562982,0.780988053735602,Screwball,2-1
S,61.8,-0.184054794001527,0.41152911250702,0.184054794001527,0.41152911250702,Screwball,2-2,0,Bot 6,R,R,Vargas Sandoval,Caldwell,CSN,UCSD,S,61.8,-0.184054794001527,0.41152911250702,Screwball,2-2
S,61.4,-0.732517184346912,0.930866835111342,0.732517184346912,0.930866835111342,Screwball,2-2,0,Bot 6,R,R,Vargas Sandoval,Caldwell,CSN,UCSD,S,61.4,-0.732517184346912,0.930866835111342,Screwball,2-2
S,61.3,-0.89406228636802,-0.471416945779044,0.89406228636802,-0.471416945779044,Screwball,2-2,0,Bot 6,R,R,Vargas Sandoval,Caldwell,CSN,UCSD,S,61.3,-0.89406228636802,-0.471416945779044,Screwball,2-2
B,60.6,-0.709588743052252,0.75375022649129,0.709588743052252,0.75375022649129,Screwball,2-2,0,Bot 6,R,R,Vargas Sandoval,Caldwell,CSN,UCSD,B,60.6,-0.709588743052252,0.75375022649129,Screwball,2-2
SL,60.5,0.618771833505194,0.0004045272746159,-0.618771833505194,0.0004045272746159,Curveball,0-0,0,Bot 6,R,R,Escutia,Caldwell,CSN,UCSD,SL,60.5,0.618771833505194,0.0004045272746159,Curveball,0-0
S,62.6,-1.23809937978948,0.451125065709304,1.23809937978948,0.451125065709304,Screwball,0-1,0,Bot 6,R,R,Escutia,Caldwell,CSN,UCSD,S,62.6,-1.23809937978948,0.451125065709304,Screwball,0-1
Ball,60.9,0.354305866584355,-1.3424203309259,-0.354305866584355,-1.3424203309259,Dropball,0-2,0,Bot 6,R,R,Escutia,Caldwell,CSN,UCSD,Ball,60.9,0.354305866584355,-1.3424203309259,Dropball,0-2
S,61.2,0.209840203890066,-0.330471125070365,-0.209840203890066,-0.330471125070365,Curveball,1-2,0,Bot 6,R,R,Escutia,Caldwell,CSN,UCSD,S,61.2,0.209840203890066,-0.330471125070365,Curveball,1-2
B,62.1,0.397650529067033,0.823679110779779,-0.397650529067033,0.823679110779779,Curveball,1-2,0,Bot 6,R,R,Escutia,Caldwell,CSN,UCSD,B,62.1,0.397650529067033,0.823679110779779,Curveball,1-2
SL,61.7,-0.737119488575835,-0.568537619483278,0.737119488575835,-0.568537619483278,Screwball,0-0,0,Bot 6,R,R,Jackson,Caldwell,CSN,UCSD,SL,61.7,-0.737119488575835,-0.568537619483278,Screwball,0-0
Ball,62.3,1.10375143720136,-0.367087142288828,-1.10375143720136,-0.367087142288828,Curveball,0-1,0,Bot 6,R,R,Jackson,Caldwell,CSN,UCSD,Ball,62.3,1.10375143720136,-0.367087142288828,Curveball,0-1
Ball,60.8,1.07382545190814,-0.62633108433116,-1.07382545190814,-0.62633108433116,Curveball,1-1,0,Bot 6,R,R,Jackson,Caldwell,CSN,UCSD,Ball,60.8,1.07382545190814,-0.62633108433116,Curveball,1-1
SL,62.5,-0.721771069022835,-0.78563542359675,0.721771069022835,-0.78563542359675,Screwball,2-1,0,Bot 6,R,R,Jackson,Caldwell,CSN,UCSD,SL,62.5,-0.721771069022835,-0.78563542359675,Screwball,2-1
B,62.1,0.0291746234940151,-0.497351424728626,-0.0291746234940151,-0.497351424728626,Screwball,2-2,0,Bot 6,R,R,Jackson,Caldwell,CSN,UCSD,B,62.1,0.0291746234940151,-0.497351424728626,Screwball,2-2
S,60.3,-1.39992113938267,0.64165339235633,1.39992113938267,0.64165339235633,Screwball,0-0,1,Bot 6,R,R,Carman,Caldwell,CSN,UCSD,S,60.3,-1.39992113938267,0.64165339235633,Screwball,0-0
SL,61.0,0.650111078255912,0.0317924000423849,-0.650111078255912,0.0317924000423849,Curveball,0-1,1,Bot 6,R,R,Carman,Caldwell,CSN,UCSD,SL,61.0,0.650111078255912,0.0317924000423849,Curveball,0-1
Ball,61.2,1.37567518056836,-0.0673528037500847,-1.37567518056836,-0.0673528037500847,Curveball,0-2,1,Bot 6,R,R,Carman,Caldwell,CSN,UCSD,Ball,61.2,1.37567518056836,-0.0673528037500847,Curveball,0-2
S,62.2,-1.06905461932154,0.736596509364645,1.06905461932154,0.736596509364645,Screwball,1-2,1,Bot 6,R,R,Carman,Caldwell,CSN,UCSD,S,62.2,-1.06905461932154,0.736596509364645,Screwball,1-2
S,61.3,0.87189216299817,-0.107498445360679,-0.87189216299817,-0.107498445360679,Curveball,1-2,1,Bot 6,R,R,Carman,Caldwell,CSN,UCSD,S,61.3,0.87189216299817,-0.107498445360679,Curveball,1-2
S,59.9,-1.0877980347734,0.55265210159984,1.0877980347734,0.55265210159984,Screwball,0-0,2,Bot 6,L,R,Nielsen,Caldwell,CSN,UCSD,S,59.9,-1.0877980347734,0.55265210159984,Screwball,0-0
Ball,61.4,0.521454040262409,1.27751981386408,-0.521454040262409,1.27751981386408,Fastball,0-1,2,Bot 6,L,R,Nielsen,Caldwell,CSN,UCSD,Ball,61.4,0.521454040262409,1.27751981386408,Fastball,0-1
S,60.4,-1.62650851080637,-0.204329402989316,1.62650851080637,-0.204329402989316,Screwball,1-1,2,Bot 6,L,R,Nielsen,Caldwell,CSN,UCSD,S,60.4,-1.62650851080637,-0.204329402989316,Screwball,1-1
S,61.3,-0.456266494540297,-0.486216425457488,0.456266494540297,-0.486216425457488,Screwball,1-2,2,Bot 6,L,R,Nielsen,Caldwell,CSN,UCSD,S,61.3,-0.456266494540297,-0.486216425457488,Screwball,1-2
S,61.2,-1.60696130660682,0.863130383055635,1.60696130660682,0.863130383055635,Screwball,1-1,0,Bot 1,R,R,Santos,Caldwell,UCSB,UCSD,S,61.2,-1.60696130660682,0.863130383055635,Screwball,1-1
Ball,60.7,1.6156876897591,1.35834576877313,-1.6156876897591,1.35834576877313,Riseball,1-2,0,Bot 1,R,R,Santos,Caldwell,UCSB,UCSD,Ball,60.7,1.6156876897591,1.35834576877313,Riseball,1-2
S,62.1,0.524920916336989,0.15946387428518,-0.524920916336989,0.15946387428518,Curveball,2-2,0,Bot 1,R,R,Santos,Caldwell,UCSB,UCSD,S,62.1,0.524920916336989,0.15946387428518,Curveball,2-2
Ball,60.8,1.26123740051889,1.35511927611846,-1.26123740051889,1.35511927611846,Riseball,0-0,1,Bot 1,L,R,Mejia,Caldwell,UCSB,UCSD,Ball,60.8,1.26123740051889,1.35511927611846,Riseball,0-0
